Datetime (UTC),Norway,Belgium,France,Germany,Netherlands,Ireland,Denmark
2022-11-08 05:00:00,44.3967618,62.2306116,83.970258,74.62954979999999,59.41704,,54.9957132
2022-11-08 06:00:00,58.54326,113.1020832,115.8719658,112.9273272,112.0797606,,60.2995578
2022-11-08 07:00:00,67.2635844,119.1311652,120.7214448,118.3884522,118.4146656,,104.0060334
2022-11-08 08:00:00,58.578211200000005,97.601226,105.5613618,79.77611399999999,87.465378,,60.334509
2022-11-08 09:00:00,56.5073526,87.3168354,99.4973286,95.6701722,71.125692,,58.578211200000005
2022-11-08 10:00:00,49.5171126,77.6877798,86.94111,74.4984828,69.2645406,,59.8015032
2022-11-08 11:00:00,46.4064558,74.82178139999999,84.3896724,56.8568646,65.839323,,58.1151078
2022-11-08 12:00:00,45.4889868,80.4489246,85.63044,74.6907144,79.71494940000001,,63.3315744
2022-11-08 13:00:00,44.431713,83.1489048,88.033335,81.6634788,81.6634788,,63.6898242
2022-11-08 14:00:00,42.3958056,105.7535934,110.0700666,105.7535934,105.7535934,,54.7947438
2022-11-08 15:00:00,43.9598718,108.3749334,114.7098384,107.737074,105.4390326,,57.5034618
2022-11-08 16:00:00,44.7899628,121.9010478,126.6981,118.1962206,121.9010478,,58.98015
2022-11-08 17:00:00,41.4433854,137.8213194,139.5339282,124.164138,137.8213194,,53.9209638
2022-11-08 18:00:00,32.548305,122.3554134,138.84364200000002,104.6613684,110.09628,,39.7657278
2022-11-08 19:00:00,29.725995600000005,111.1535538,129.1272084,127.091301,103.10604,,35.3793522
2022-11-08 20:00:00,26.8163082,104.1283626,104.1283626,109.3011402,106.339026,,30.757056
2022-11-08 21:00:00,26.257089,104.8536,112.9098516,87.1770306,97.86336,,29.0619228
2022-11-08 22:00:00,22.325079,92.6294178,98.0905428,99.6808224,85.63044,,23.6007978
2022-11-08 23:00:00,23.6619624,80.562516,93.800283,65.0267076,68.9325042,,29.2803678
2022-11-09 00:00:00,20.3109036,31.6688592,89.310045,68.9113674,30.7209,,23.7604218
2022-11-09 01:00:00,15.869539199999998,17.230036199999997,88.1338734,49.8819642,16.5190668,,16.4751798
2022-11-09 02:00:00,15.316563,19.7403726,85.3777698,43.623678,15.843207,,15.79932
2022-11-09 03:00:00,16.5366216,39.3929712,85.3777698,60.0198612,24.57672,,17.5635774
2022-11-09 04:00:00,17.5723548,69.34146,87.774,14.2457202,63.33771839999999,,18.783636
2022-11-09 05:00:00,23.2688874,103.4943234,108.8924244,32.5992636,101.422857,,27.473262
2022-11-09 06:00:00,31.0983282,130.8622566,135.07540859999995,130.45849619999998,129.20332799999997,,69.3326826
2022-11-09 07:00:00,34.8726102,141.76378739999998,145.3361892,140.394513,140.350626,,76.20538679999999
2022-11-09 08:00:00,34.934051999999994,130.2302838,134.14500420000002,129.20332799999997,129.20332799999997,,50.4612726
2022-11-09 09:00:00,34.8726102,114.4660734,118.64411579999998,113.3425662,113.3425662,,66.5853564
2022-11-09 10:00:00,34.249414800000004,99.009072,114.7293954,103.4241042,99.009072,,49.811745
2022-11-09 11:00:00,33.3277878,94.093728,111.3149868,100.1238018,94.093728,,60.915156
2022-11-09 12:00:00,32.4412704,98.0347806,108.5237736,104.8811526,103.7400906,,63.3026088
2022-11-09 13:00:00,33.0995754,118.2052458,127.798944,126.7105464,125.867916,,84.4561428
2022-11-09 14:00:00,35.2061514,130.8447018,136.6377858,130.8447018,130.8447018,,92.6717892
